vertex1_key,vertex2_key,edge_type,edge_dir,ra1_deg,dec1_deg,ra2_deg,dec2_deg,x1,y1,z1,x2,y2,z2,constellation
224,225,M,+,120.0,28.0,120.0,33.5,-0.44147379642946327,0.7646550456261504,0.4694715627858908,-0.41694291103358394,0.722166305765838,0.5519369853120581,CNC GEM
225,226,P,+,120.0,33.5,138.75,33.5,-0.41694291103358394,0.722166305765838,0.5519369853120581,-0.6269485559224285,0.5498191270512681,0.5519369853120581,CNC LYN
227,228,M,+,180.0,34.0,180.0,45.0,-0.8290375725550417,1.0152782096024235e-16,0.5591929034707469,-0.7071067811865476,8.659560562354934e-17,0.7071067811865476,CVN UMA
228,229,P,+,180.0,45.0,181.25,45.0,-0.7071067811865476,8.659560562354934e-17,0.7071067811865476,-0.7069385089210125,-0.015425453138742998,0.7071067811865476,CVN UMA
229,230,M,+,181.25,45.0,181.25,53.0,-0.7069385089210125,-0.015425453138742998,0.7071067811865476,-0.6016718074736344,-0.013128525542133587,0.7986355100472928,CVN UMA
230,231,P,+,181.25,53.0,202.5,53.0,-0.6016718074736344,-0.013128525542133587,0.7986355100472928,-0.5560045822479838,-0.23030463870870177,0.7986355100472928,CVN UMA
232,158,P,+,202.5,48.5,210.5,48.5,-0.6121811003781619,-0.25357371440511967,0.7489557207890021,-0.5709327558358492,-0.3363050945363583,0.7489557207890021,CVN UMA
233,234,M,+,198.75,28.5,198.75,32.0,-0.8321784022955098,-0.28248650279333043,0.4771587602596084,-0.8030422935114823,-0.2725961265798857,0.5299192642332049,CVN COM
235,236,M,+,185.0,32.0,185.0,34.0,-0.8448210171178303,-0.07391226170625055,0.5299192642332049,-0.8258828342981834,-0.07225538540175003,0.5591929034707469,CVN COM
237,238,P,+,91.75,-11.0,110.5,-11.0,-0.029977434708837535,0.9811693435343722,-0.1908089953765448,-0.34377308528831313,0.9194628829456619,-0.1908089953765448,CMA MON
241,242,M,+,91.75,-33.0,91.75,-27.25,-0.025611752217890835,0.8382794043075551,-0.5446390350150271,-0.027149261719020976,0.8886024957446281,-0.45787391511695674,CMA COL
242,237,M,+,91.75,-27.25,91.75,-11.0,-0.027149261719020976,0.8886024957446281,-0.45787391511695674,-0.029977434708837535,0.9811693435343722,-0.1908089953765448,CMA LEP
244,245,M,+,108.0,0.0,108.0,1.5,-0.30901699437494734,0.9510565162951536,0.0,-0.3089111019688467,0.9507306129801858,0.026176948307873153,CMI MON
246,247,M,+,105.25,1.5,105.25,5.5,-0.26294108023013124,0.9644567153090379,0.026176948307873153,-0.2618202709233703,0.9603456343720447,0.09584575252022398,CMI MON
